Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W003_G4B_8_AtrTa.TIF,8,0.261,0.033,0.251,1.752,0.229,0.504
MP_W003_G4B_9_AtrTa.TIF,16,0.359,0.022,0.344,1.222,0.264,0.601
MP_W003_G4B_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4B_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4B_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4B_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4B_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4B_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4B_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4B_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4B_8_B.TIF,1,0.006,0.006,0.006,0.596,0.229,0.511
MP_W003_G4B_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4B_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4B_positive_B.TIF,12,0.249,0.021,0.239,1.153,0.244,0.541
MP_W003_G4C_10_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_1_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_2_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_3_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_4_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_5_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_6_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_7_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_8_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_9_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_10_Atr.TIF,10,0.161,0.016,0.155,0.903,0.287,0.616
MP_W003_G4C_1_Atr.TIF,12,0.345,0.029,0.331,1.605,0.264,0.603
MP_W003_G4C_2_Atr.TIF,17,0.39,0.023,0.374,1.4,0.19,0.546
MP_W003_G4C_3_Atr.TIF,11,0.321,0.029,0.308,1.497,0.243,0.561
MP_W003_G4C_4_Atr.TIF,10,0.101,0.01,0.097,0.648,0.344,0.703
MP_W003_G4C_5_Atr.TIF,14,0.286,0.02,0.274,1.127,0.314,0.655
MP_W003_G4C_6_Atr.TIF,17,0.451,0.027,0.433,1.477,0.222,0.502
MP_W003_G4C_7_Atr.TIF,15,0.377,0.025,0.362,1.318,0.231,0.562
MP_W003_G4C_8_Atr.TIF,10,0.391,0.039,0.375,1.926,0.159,0.389
MP_W003_G4C_9_Atr.TIF,15,0.341,0.023,0.328,1.309,0.208,0.505
MP_W003_G4C_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_positive_Atr.TIF,10,0.202,0.02,0.194,1.215,0.227,0.488
MP_W003_G4C_10_AtrTa.TIF,10,0.19,0.019,0.182,1.025,0.247,0.604
MP_W003_G4C_1_AtrTa.TIF,13,0.43,0.033,0.412,1.618,0.245,0.575
MP_W003_G4C_2_AtrTa.TIF,15,0.398,0.027,0.382,1.543,0.184,0.51
MP_W003_G4C_3_AtrTa.TIF,11,0.372,0.034,0.357,1.66,0.24,0.511
MP_W003_G4C_4_AtrTa.TIF,14,0.172,0.012,0.165,0.72,0.327,0.622
MP_W003_G4C_5_AtrTa.TIF,12,0.194,0.016,0.186,0.951,0.341,0.675
MP_W003_G4C_6_AtrTa.TIF,16,0.471,0.029,0.452,1.512,0.209,0.533
MP_W003_G4C_7_AtrTa.TIF,14,0.366,0.026,0.352,1.438,0.21,0.549
MP_W003_G4C_8_AtrTa.TIF,12,0.417,0.035,0.4,1.721,0.163,0.418
MP_W003_G4C_9_AtrTa.TIF,17,0.323,0.019,0.31,1.058,0.257,0.556
MP_W003_G4C_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_8_B.TIF,1,0.012,0.012,0.012,0.711,0.308,0.681
MP_W003_G4C_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G4C_positive_B.TIF,12,0.249,0.021,0.239,1.153,0.244,0.541
